PathId,Host,Universe,ChannelStart,Fixture0,Fixture1,DistanceM,DistanceFt
Path35,127.0.0.1,-1,0,340,374,3.478087,11.41105
Path35,127.0.0.1,-1,0,374,408,3.67307,12.05076
Path32,127.0.0.1,-1,0,42,50,1.941083,6.368382
Path32,127.0.0.1,-1,0,50,71,2.425561,7.957876
Path32,127.0.0.1,-1,0,71,92,2.16469,7.102003
Path32,127.0.0.1,-1,0,92,110,2.138863,7.017268
Path32,127.0.0.1,-1,0,110,126,2.200794,7.220454
Path32,127.0.0.1,-1,0,126,142,2.304796,7.561665
Path32,127.0.0.1,-1,0,142,116,2.648345,8.688797
Path32,127.0.0.1,-1,0,116,99,2.155525,7.071931
Path32,127.0.0.1,-1,0,99,79,2.139231,7.018475
Path32,127.0.0.1,-1,0,79,58,2.277394,7.471766
Path32,127.0.0.1,-1,0,58,37,3.011312,9.879634
Path32,127.0.0.1,-1,0,37,32,1.832339,6.011612
Path32,127.0.0.1,-1,0,32,45,2.630133,8.629045
Path32,127.0.0.1,-1,0,45,66,2.575512,8.449844
Path32,127.0.0.1,-1,0,66,87,2.195098,7.201766
Path34,127.0.0.1,-1,0,38,46,1.869151,6.132387
Path34,127.0.0.1,-1,0,46,54,2.046701,6.714898
Path34,127.0.0.1,-1,0,54,75,2.34074,7.679594
Path34,127.0.0.1,-1,0,75,96,2.148914,7.050243
Path34,127.0.0.1,-1,0,96,113,2.145911,7.040391
Path34,127.0.0.1,-1,0,113,129,2.218296,7.277874
Path34,127.0.0.1,-1,0,129,145,2.327486,7.636107
Path34,127.0.0.1,-1,0,145,171,2.63399,8.6417
Path34,127.0.0.1,-1,0,171,199,2.693231,8.83606
Path34,127.0.0.1,-1,0,199,230,2.792065,9.160319
Path34,127.0.0.1,-1,0,230,263,2.919728,9.579161
Path34,127.0.0.1,-1,0,263,294,3.065772,10.05831
Path34,127.0.0.1,-1,0,294,327,3.229178,10.59442
Path34,127.0.0.1,-1,0,327,361,3.406762,11.17704
Path34,127.0.0.1,-1,0,361,395,3.597107,11.80153
Path33,127.0.0.1,-1,0,34,39,1.944198,6.378601
Path33,127.0.0.1,-1,0,39,44,2.31936,7.60945
Path33,127.0.0.1,-1,0,44,57,1.986848,6.51853
Path33,127.0.0.1,-1,0,57,70,1.964304,6.444566
Path33,127.0.0.1,-1,0,70,49,2.451036,8.041457
Path33,127.0.0.1,-1,0,49,36,2.240678,7.351305
Path33,127.0.0.1,-1,0,36,31,1.814832,5.954172
Path33,127.0.0.1,-1,0,31,30,1.554893,5.101357
Path33,127.0.0.1,-1,0,30,33,2.203352,7.228844
Path33,127.0.0.1,-1,0,33,41,1.931344,6.336429
Path33,127.0.0.1,-1,0,41,62,2.750436,9.023741
Path33,127.0.0.1,-1,0,62,83,2.230113,7.316642
Path33,127.0.0.1,-1,0,83,102,2.134571,7.003185
Path33,127.0.0.1,-1,0,102,119,2.167371,7.110797
Path36,127.0.0.1,-1,0,93,80,2.199283,7.215496
Path36,127.0.0.1,-1,0,80,100,2.137638,7.013247
Path36,127.0.0.1,-1,0,100,117,2.158289,7.081
Path36,127.0.0.1,-1,0,117,133,2.241832,7.355091
Path36,127.0.0.1,-1,0,133,149,2.357083,7.733213
Path36,127.0.0.1,-1,0,149,165,2.491934,8.175636
Path36,127.0.0.1,-1,0,165,193,2.675037,8.776369
Path36,127.0.0.1,-1,0,193,222,2.765946,9.074627
Path36,127.0.0.1,-1,0,222,255,2.887911,9.474772
Path36,127.0.0.1,-1,0,255,286,3.029612,9.939671
Path36,127.0.0.1,-1,0,286,319,3.189386,10.46387
Path36,127.0.0.1,-1,0,319,353,3.363787,11.03605
Path36,127.0.0.1,-1,0,353,387,3.551224,11.651
