StalkId,PlantId,x,z,ChannelStart,Universe,IPAddress,StemIndex
1791,255,-574.2505,797.0532,397,3,192.168.0.220,6
1778,254,-476.5217,858.4498,400,3,192.168.0.220,0
1779,254,-475.6929,856.957,403,3,192.168.0.220,1
1780,254,-477.6807,861.9143,406,3,192.168.0.220,2
1781,254,-474.1655,862.8879,409,3,192.168.0.220,3
1782,254,-470.9732,855.7441,412,3,192.168.0.220,4
1783,254,-477.5244,853.0598,415,3,192.168.0.220,5
1784,254,-482.0466,855.9724,418,3,192.168.0.220,6
1771,253,-378.096,906.1195,421,3,192.168.0.220,0
1772,253,-377.4384,904.5438,424,3,192.168.0.220,1
1773,253,-378.8625,909.6914,427,3,192.168.0.220,2
1774,253,-375.2609,910.268,430,3,192.168.0.220,3
1775,253,-372.8829,902.8135,433,3,192.168.0.220,4
1776,253,-379.692,900.8745,436,3,192.168.0.220,5
1777,253,-383.8621,904.2719,439,3,192.168.0.220,6
1764,252,-274.9794,942.5473,442,3,192.168.0.220,0
1765,252,-274.5011,940.9083,445,3,192.168.0.220,1
1766,252,-275.3439,946.1822,448,3,192.168.0.220,2
1767,252,-271.7004,946.3547,451,3,192.168.0.220,3
1768,252,-270.1663,938.6821,454,3,192.168.0.220,4
1769,252,-277.1487,937.5123,457,3,192.168.0.220,5
1770,252,-280.9152,941.3524,460,3,192.168.0.220,6
1757,251,-168.4512,967.2813,463,3,192.168.0.220,0
1758,251,-168.1582,965.5992,466,3,192.168.0.220,1
1759,251,-168.4093,970.9343,469,3,192.168.0.220,2
1760,251,-164.7692,970.7004,472,3,192.168.0.220,3
1761,251,-164.0978,962.9047,475,3,192.168.0.220,4
1762,251,-171.1671,962.5187,478,3,192.168.0.220,5
1763,251,-174.4831,966.7538,481,3,192.168.0.220,6
1750,250,-59.83319,980.0147,484,3,192.168.0.220,0
1751,250,-59.72906,978.3105,487,3,192.168.0.220,1
1752,250,-59.38522,983.6403,490,3,192.168.0.220,2
1753,250,-55.79373,983.0031,493,3,192.168.0.220,3
1754,250,-55.99349,975.1812,496,3,192.168.0.220,4
1755,250,-63.06182,975.5837,499,3,192.168.0.220,5
1756,250,-65.88633,980.1613,502,3,192.168.0.220,6
1463,209,-877.3292,59.91738,1,4,192.168.0.220,0
1464,209,-875.6257,59.80113,4,4,192.168.0.220,1
1465,209,-880.8669,60.82861,7,4,192.168.0.220,2
1466,209,-879.7724,64.30811,10,4,192.168.0.220,3
1467,209,-872.0413,63.10252,13,4,192.168.0.220,4
1468,209,-873.351,56.14492,16,4,192.168.0.220,5
1469,209,-878.2543,53.93355,19,4,192.168.0.220,6
1456,208,-863.9221,164.1189,22,4,192.168.0.220,0
1457,208,-862.2446,163.8004,25,4,192.168.0.220,1
1458,208,-867.3259,165.4456,28,4,192.168.0.220,2
1459,208,-865.8242,168.7697,31,4,192.168.0.220,3
1460,208,-858.2921,166.6507,34,4,192.168.0.220,4
1461,208,-860.4221,159.899,37,4,192.168.0.220,5
1462,208,-865.5542,158.2882,40,4,192.168.0.220,6
1449,207,-838.1838,265.978,43,4,192.168.0.220,0
1450,207,-836.5563,265.4617,46,4,192.168.0.220,1
1451,207,-841.4051,267.7011,49,4,192.168.0.220,2
1452,207,-839.5178,270.8224,52,4,192.168.0.220,3
1453,207,-832.2921,267.8203,55,4,192.168.0.220,4
1454,207,-835.2122,261.3708,58,4,192.168.0.220,5
1455,207,-840.4996,260.3835,61,4,192.168.0.220,6
1442,206,-800.4816,364.0404,64,4,192.168.0.220,0
1443,206,-798.9272,363.3337,67,4,192.168.0.220,1
1444,206,-803.4744,366.1354,70,4,192.168.0.220,2
1445,206,-801.2283,369.0094,73,4,192.168.0.220,3
1446,206,-794.4122,365.167,76,4,192.168.0.220,4
1447,206,-798.0806,359.1117,79,4,192.168.0.220,5
1448,206,-803.4481,358.762,82,4,192.168.0.220,6
1435,205,-751.3536,456.907,85,4,192.168.0.220,0
1436,205,-749.8947,456.0199,88,4,192.168.0.220,1
1437,205,-754.0751,459.3439,91,4,192.168.0.220,2
1438,205,-751.5024,461.9295,94,4,192.168.0.220,3
1439,205,-745.1931,457.3016,97,4,192.168.0.220,4
1440,205,-749.5575,451.727,100,4,192.168.0.220,5
1441,205,-754.9284,452.02,103,4,192.168.0.220,6
1428,204,-691.5011,543.2515,106,4,192.168.0.220,0
1429,204,-690.1584,542.1968,109,4,192.168.0.220,1
1430,204,-693.9127,545.9956,112,4,192.168.0.220,2
1431,204,-691.0499,548.256,115,4,192.168.0.220,3
1432,204,-685.3376,542.9086,118,4,192.168.0.220,4
1433,204,-690.3357,537.8944,121,4,192.168.0.220,5
1434,204,-695.6333,538.8258,124,4,192.168.0.220,6
1421,203,-621.7786,621.8422,127,4,192.168.0.220,0
1422,203,-620.5713,620.6348,130,4,192.168.0.220,1
1423,203,-623.8457,624.8543,133,4,192.168.0.220,2
1424,203,-620.7338,626.7571,136,4,192.168.0.220,3
1425,203,-615.7,620.7667,139,4,192.168.0.220,4
1426,203,-621.2604,616.3842,142,4,192.168.0.220,5
1427,203,-626.4092,617.9408,145,4,192.168.0.220,6
1414,202,-543.181,691.5566,148,4,192.168.0.220,0
1415,202,-542.1263,690.2139,151,4,192.168.0.220,1
1416,202,-544.8741,694.7938,154,4,192.168.0.220,2
1417,202,-541.5575,696.3118,157,4,192.168.0.220,3
1418,202,-537.274,689.7639,160,4,192.168.0.220,4
1419,202,-543.3173,686.0758,163,4,192.168.0.220,5
1420,202,-548.2438,688.2354,166,4,192.168.0.220,6
1407,201,-456.8302,751.4002,169,4,192.168.0.220,0
1408,201,-455.9431,749.9413,172,4,192.168.0.220,1
1409,201,-458.1252,754.8162,175,4,192.168.0.220,2
1410,201,-454.6512,755.9279,178,4,192.168.0.220,3
1411,201,-451.1792,748.9158,181,4,192.168.0.220,4
1412,201,-457.6192,745.9749,184,4,192.168.0.220,5
1413,201,-462.2529,748.7064,187,4,192.168.0.220,6
1400,200,-363.9589,800.5187,190,4,192.168.0.220,0
1401,200,-363.2521,798.9644,193,4,192.168.0.220,1
1402,200,-364.8372,804.0648,196,4,192.168.0.220,2
1403,200,-361.2554,804.7542,199,4,192.168.0.220,3
1404,200,-358.6445,797.3782,202,4,192.168.0.220,4
1405,200,-365.3893,795.2261,205,4,192.168.0.220,5
1406,200,-369.6641,798.4908,208,4,192.168.0.220,6
1393,199,-265.8925,838.2108,211,4,192.168.0.220,0
1394,199,-265.3761,836.5834,214,4,192.168.0.220,1
1395,199,-266.3416,841.8363,217,4,192.168.0.220,2
1396,199,-262.7032,842.0936,220,4,192.168.0.220,3
1397,199,-260.9905,834.4588,223,4,192.168.0.220,4
1398,199,-267.9438,833.1266,226,4,192.168.0.220,5
1399,199,-271.7988,836.8778,229,4,192.168.0.220,6
1386,198,-164.0308,863.9388,232,4,192.168.0.220,0
1387,198,-163.7123,862.2613,235,4,192.168.0.220,1
1388,198,-164.0444,867.592,238,4,192.168.0.220,2
1389,198,-160.4012,867.4136,241,4,192.168.0.220,3
1390,198,-159.6113,859.629,244,4,192.168.0.220,4
1391,198,-166.6739,859.1355,247,4,192.168.0.220,5
1392,198,-170.054,863.3196,250,4,192.168.0.220,6
1379,197,-59.8279,877.3353,253,4,192.168.0.220,0
1380,197,-59.71165,875.6318,256,4,192.168.0.220,1
1381,197,-59.40574,880.964,259,4,192.168.0.220,2
1382,197,-55.80981,880.3524,262,4,192.168.0.220,3
1383,197,-55.95391,872.5292,265,4,192.168.0.220,4
1384,197,-63.02493,872.8815,268,4,192.168.0.220,5
1385,197,-65.88194,877.4389,271,4,192.168.0.220,6
1127,161,-774.5925,59.90921,274,1,192.168.0.221,0
1128,161,-772.8902,59.77765,277,1,192.168.0.221,1
1129,161,-778.1219,60.85222,280,1,192.168.0.221,2
1130,161,-776.9962,64.32174,283,1,192.168.0.221,3
1131,161,-769.2763,63.04667,286,1,192.168.0.221,4
1132,161,-770.6484,56.10112,289,1,192.168.0.221,5
1133,161,-775.5714,53.93394,292,1,192.168.0.221,6
1120,160,-758.3762,168.6662,295,1,192.168.0.221,0
1121,160,-756.7095,168.2956,298,1,192.168.0.221,1
1122,160,-761.7371,170.098,301,1,192.168.0.221,2
1123,160,-760.1329,173.3738,304,1,192.168.0.221,3
1124,160,-752.6702,171.0216,307,1,192.168.0.221,4
1125,160,-755.0092,164.3394,310,1,192.168.0.221,5
1126,160,-760.1889,162.8889,313,1,192.168.0.221,6
1113,159,-726.9679,274.0443,316,1,192.168.0.221,0
1114,159,-725.3702,273.4422,319,1,192.168.0.221,1
1115,159,-730.093,275.9363,322,1,192.168.0.221,2
1116,159,-728.0424,278.9529,325,1,192.168.0.221,3
1117,159,-720.9866,275.5706,328,1,192.168.0.221,4
1118,159,-724.2455,269.2856,331,1,192.168.0.221,5
1119,159,-729.5781,268.5809,334,1,192.168.0.221,6
1106,158,-680.9969,373.9329,337,1,192.168.0.221,0
1107,158,-679.5002,373.1112,340,1,192.168.0.221,1
1108,158,-683.8235,376.2472,343,1,192.168.0.221,2
1109,158,-681.3676,378.944,346,1,192.168.0.221,3
1110,158,-674.8599,374.5995,349,1,192.168.0.221,4
1111,158,-678.9736,368.8375,352,1,192.168.0.221,5
1112,158,-684.3522,368.8927,355,1,192.168.0.221,6
1099,157,-621.3842,466.3307,358,1,192.168.0.221,0
1100,157,-620.0185,465.306,361,1,192.168.0.221,1
1101,157,-623.8558,469.0209,364,1,192.168.0.221,2
1102,157,-621.0437,471.344,367,1,192.168.0.221,3
1103,157,-615.2145,466.1242,370,1,192.168.0.221,4
1104,157,-620.1005,461.0006,373,1,192.168.0.221,5
1105,157,-625.4175,461.8147,376,1,192.168.0.221,6
1092,156,-549.3237,549.3869,379,1,192.168.0.221,0
1093,156,-548.1163,548.1796,382,1,192.168.0.221,1
