StalkId,PlantId,x,z,ChannelStart,Universe,IPAddress,StemIndex
963,137,-396.8685,354.3499,496,1,192.168.0.223,4
964,137,-402.1406,349.6246,499,1,192.168.0.223,5
965,137,-407.3775,350.8525,502,1,192.168.0.223,6
966,138,57.53392,-535.8554,274,4,192.168.0.226,0
967,138,57.3515,-534.1578,277,4,192.168.0.226,1
968,138,57.25321,-539.4978,280,4,192.168.0.226,2
969,138,53.63622,-539.0266,283,4,192.168.0.226,3
970,138,53.47593,-531.2036,286,4,192.168.0.226,4
971,138,60.5553,-531.2806,289,4,192.168.0.226,5
972,138,63.5874,-535.7235,292,4,192.168.0.226,6
973,139,320.6325,435.469,106,4,192.168.0.221,0
974,139,319.6203,434.094,109,4,192.168.0.221,1
975,139,323.2999,437.9651,112,4,192.168.0.221,2
976,139,325.6487,435.1745,115,4,192.168.0.221,3
977,139,320.4825,429.2978,118,4,192.168.0.221,4
978,139,315.3144,434.1366,121,4,192.168.0.221,5
979,139,316.0798,439.4608,124,4,192.168.0.221,6
980,140,-532.3792,-104.8719,22,2,192.168.0.222,0
981,140,-530.704,-104.5417,25,2,192.168.0.222,1
982,140,-536.0322,-104.9107,28,2,192.168.0.222,2
983,140,-535.879,-101.2663,31,2,192.168.0.222,3
984,140,-528.1,-100.4227,34,2,192.168.0.222,4
985,140,-527.5577,-107.4817,37,2,192.168.0.222,5
986,140,-531.7185,-110.8906,40,2,192.168.0.222,6
987,141,464.9612,-283.2386,358,1,192.168.0.226,0
988,141,463.503,-282.3504,361,1,192.168.0.226,1
989,141,467.681,-285.6775,364,1,192.168.0.226,2
990,141,465.1063,-288.2612,367,1,192.168.0.226,3
991,141,458.8005,-283.6287,370,1,192.168.0.226,4
992,141,463.169,-278.0573,373,1,192.168.0.226,5
993,141,468.5397,-278.3542,376,1,192.168.0.226,6
994,142,-152.0303,524.6781,169,1,192.168.0.221,0
995,142,-151.555,523.0381,172,1,192.168.0.221,1
996,142,-152.3883,528.3137,175,1,192.168.0.221,2
997,142,-148.7446,528.4797,178,1,192.168.0.221,3
998,142,-147.2241,520.8043,181,1,192.168.0.221,4
999,142,-154.2087,519.647,184,1,192.168.0.221,5
1000,142,-157.9683,523.4938,187,1,192.168.0.221,6
1001,143,-243.1179,-491.2039,64,2,192.168.0.224,0
1002,143,-242.3606,-489.6736,67,2,192.168.0.224,1
1003,143,-245.3097,-494.1265,70,2,192.168.0.224,2
1004,143,-248.1087,-491.7876,73,2,192.168.0.224,3
1005,143,-244.0451,-485.1009,76,2,192.168.0.224,4
1006,143,-238.1132,-488.9656,79,2,192.168.0.224,5
1007,143,-237.9394,-494.3417,82,2,192.168.0.224,6
1008,144,512.7587,198.6287,379,2,192.168.0.225,0
1009,144,511.1666,198.0118,382,2,192.168.0.225,1
1010,144,516.3491,199.3032,385,2,192.168.0.225,2
1011,144,516.8329,195.6879,388,2,192.168.0.225,3
1012,144,509.3199,193.5022,391,2,192.168.0.225,4
1013,144,507.5564,200.3589,394,2,192.168.0.225,5
1014,144,511.0598,204.4404,397,2,192.168.0.225,6
1015,145,-513.9447,200.5565,316,4,192.168.0.222,0
1016,145,-512.3541,199.9359,319,4,192.168.0.222,1
1017,145,-517.0478,202.4844,322,4,192.168.0.222,2
1018,145,-514.9625,205.4771,325,4,192.168.0.222,3
1019,145,-507.9461,202.0137,328,4,192.168.0.222,4
1020,145,-511.2774,195.7666,331,4,192.168.0.222,5
1021,145,-516.6177,195.1235,334,4,192.168.0.222,6
1022,146,244.2867,-496.6621,127,3,192.168.0.226,0
1023,146,243.533,-495.1301,130,3,192.168.0.226,1
1024,146,245.2725,-500.1798,133,3,192.168.0.226,2
1025,146,241.7133,-500.9779,136,3,192.168.0.226,3
1026,146,238.8792,-493.6847,139,3,192.168.0.226,4
1027,146,245.5554,-491.3285,142,3,192.168.0.226,5
1028,146,249.9276,-494.4617,145,3,192.168.0.226,6
1029,147,155.8639,532.9568,484,3,192.168.0.221,0
1030,147,155.3848,531.318,487,3,192.168.0.221,1
1031,147,157.5132,536.2166,490,3,192.168.0.221,2
1032,147,160.6767,534.4009,493,3,192.168.0.221,3
1033,147,157.84,527.1086,496,3,192.168.0.221,4
1034,147,151.3256,529.881,499,3,192.168.0.221,5
1035,147,150.2181,535.1447,502,3,192.168.0.221,6
1036,148,-476.4643,-288.6271,379,1,192.168.0.222,0
1037,148,-475.0039,-287.7423,382,1,192.168.0.222,1
1038,148,-479.8822,-289.9166,385,1,192.168.0.222,2
1039,148,-480.9885,-286.4409,388,1,192.168.0.222,3
1040,148,-473.9709,-282.9799,391,1,192.168.0.222,4
1041,148,-471.0401,-289.4246,394,1,192.168.0.222,5
1042,148,-473.779,-294.054,397,1,192.168.0.222,6
1043,149,548.041,-109.3707,190,4,192.168.0.225,0
1044,149,546.3666,-109.0367,193,4,192.168.0.225,1
1045,149,551.4324,-110.7286,196,4,192.168.0.225,2
1046,149,549.9003,-114.0388,199,4,192.168.0.225,3
1047,149,542.3879,-111.8505,202,4,192.168.0.225,4
1048,149,544.5802,-105.1186,205,4,192.168.0.225,5
1049,149,549.7269,-103.5552,208,4,192.168.0.225,6
1050,150,-331.2787,452.2749,127,2,192.168.0.223,0
1051,150,-330.2696,450.8976,130,2,192.168.0.223,1
1052,150,-332.8621,455.5671,133,2,192.168.0.223,2
1053,150,-329.4964,456.973,136,2,192.168.0.223,3
1054,150,-325.4352,450.2848,139,2,192.168.0.223,4
1055,150,-331.599,446.8018,142,2,192.168.0.223,5
1056,150,-336.45,449.1255,145,2,192.168.0.223,6
