BaseId,x,z,DistFromCtr,Theta,ChannelStart,PathId,NearestTheta5,DistFromCenterOnTheta5,DistFromTheta5
200,-999.9689,181.7456,1016.351,280.3011,22,Path3,280,1016.337,5.341632
201,-1014.602,59.59192,1016.351,273.3614,1,Path3,275,1015.935,-29.06341
202,-1014.602,-59.59064,1016.351,266.6387,190,Path10,265,1015.935,29.06462
203,-999.9691,-181.7444,1016.351,259.6989,211,Path10,260,1016.337,-5.340387
204,-970.6835,-301.235,1016.351,252.7592,232,Path10,255,1015.574,-39.73931
205,-927.175,-416.3119,1016.351,245.8194,253,Path10,245,1016.247,14.53438
206,-870.0809,-525.2886,1016.351,238.8796,274,Path10,240,1016.157,-19.87287
207,-800.238,-626.5686,1016.351,231.9398,295,Path10,230,1015.768,34.40363
208,-718.6696,-718.6676,1016.351,225.0001,316,Path10,225,1016.351,0.001294751
209,-626.5707,-800.2365,1016.351,218.0603,337,Path10,220,1015.768,-34.40098
210,-525.2908,-870.0795,1016.351,211.1205,358,Path10,210,1016.156,19.87555
